seed,n_clusters,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1669989084,3,250,0.05,0.023047692477145054,0.010656459962550935,0.6654367221059588,0.6656570106839961,0.7115321070602489,0.686969930609098,0.6419238618598095,0.6422675803806399,0.642951942915319,0.6687551286593851,"[3595, 8197]"
1669989355,3,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669989629,3,500,0.05,0.023488269633219483,0.008398502037669342,0.6654367221059588,0.6656570106839961,0.7124132613723978,0.6824540147593348,0.6419238618598095,0.6422675803806399,0.6468050591066254,0.6655519957435585,"[3595, 8408]"
1669989969,3,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669990319,3,1000,0.05,0.022194074237250783,0.011344861768917247,0.6654367221059588,0.6656570106839961,0.7098248705804604,0.6883467342218306,0.6419238618598095,0.6422675803806399,0.648371445234107,0.669232574743134,"[3595, 8750]"
1669990720,3,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669991145,2,100,0.05,0.00036855973633151716,0.00043634083726604937,0.6654367221059588,0.6656570106839961,0.7085582112567463,0.7167088886441239,0.6419238618598095,0.6422675803806399,0.6228525148501907,0.6790485630621887,"[199, 324, 424, 524, 693, 892, 1052, 1218, 1426, 1612, 1792, 1995, 2163, 2307, 2407, 2507, 2693, 2881, 3077, 3257, 3419, 3595, 3695, 3804, 3981, 4163, 4347, 4447, 4547, 4709, 4887, 5071, 5171, 5271, 5451, 5551, 5651, 5791, 5891, 5995, 6160, 6260, 6360, 6540, 6712, 6904, 7057, 7276, 7462, 7645, 7883, 7996, 8096, 8196, 8366, 8543, 8727, 8890, 9092, 9268, 9460, 9560, 9660, 9818, 10017, 10184, 10371, 10545, 10645, 10745, 10919, 11103, 11285, 11457, 11652, 11848, 12021, 12207, 12379, 12569, 12714, 12862, 13048, 13241, 13410, 13618, 13769, 13934, 14035, 14144, 14244, 14344, 14506, 14689, 14878, 14978, 15078, 15233, 15407, 15594, 15694, 15794, 15973, 16142, 16319, 16495, 16670, 16915, 17031, 17202, 17302, 17402, 17553, 17653, 17773, 17967, 18115]"
1669991216,2,100,0.005,0.00039502365382601854,0.00029031858895647134,0.6654367221059588,0.6656570106839961,0.6974336380658663,0.6891728163894703,0.6419238618598095,0.6422675803806399,0.5949974086505683,0.6671164630841776,"[340, 540, 703, 932, 1062, 1227, 1431, 1620, 1799, 2170, 2344, 2520, 2702, 2889, 3263, 3444, 3595, 3695, 3821, 3986, 4174, 4357, 4720, 4894, 5085, 5288, 5454, 5663, 5821, 6009, 6174, 6548, 6913, 7282, 7473, 7654, 8002, 8205, 8374, 8739, 8899, 9101, 9285, 9472, 9653, 9826, 10192, 10555, 10746, 10926, 11107, 11294, 11478, 11657, 12026, 12397, 12603, 12732, 12884, 13061, 13420, 13788, 13953, 14152, 14334, 14513, 14887, 15236, 15425, 15609, 15804, 15987, 16151, 16327, 16677, 17045, 17205, 17404, 17559, 17785, 18131]"
1669991323,2,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.64367184449474,0.6689779183388022,"[3595, 8196]"
1669991527,2,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669991733,2,500,0.05,0.023818702500275346,0.008453574182178625,0.6654367221059588,0.6656570106839961,0.7130741271065095,0.6825641590483533,0.6419238618598095,0.6422675803806399,0.6487593468456294,0.6656505594914657,"[3595, 8407]"
1669991975,2,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669992225,2,1000,0.05,0.020927414913536724,0.009995594228439209,0.6654367221059588,0.6656570106839961,0.7072915519330323,0.6856481991408745,0.6419238618598095,0.6422675803806399,0.6486355370602597,0.667283670091863,"[3595, 8735]"
1669992494,2,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669992783,3,100,0.05,0.00035027868489703463,0.00042618893813959355,0.6654367221059588,0.6656570106839961,0.7043176561295297,0.712963982817491,0.6419238618598095,0.6422675803806399,0.6126588835142446,0.6780450059282354,"[220, 329, 429, 529, 694, 894, 1053, 1218, 1426, 1613, 1793, 1996, 2164, 2312, 2509, 2694, 2881, 3078, 3259, 3419, 3595, 3695, 3808, 3982, 4164, 4348, 4544, 4710, 4888, 5073, 5173, 5273, 5451, 5642, 5791, 5891, 5995, 6163, 6350, 6541, 6714, 6906, 7066, 7277, 7463, 7645, 7883, 7997, 8097, 8197, 8367, 8551, 8730, 8891, 9093, 9268, 9462, 9648, 9818, 10019, 10186, 10373, 10547, 10647, 10747, 10920, 11103, 11287, 11459, 11653, 11850, 12023, 12207, 12384, 12571, 12720, 12863, 13050, 13241, 13412, 13622, 13770, 13934, 14034, 14147, 14247, 14347, 14506, 14699, 14878, 15079, 15234, 15407, 15594, 15694, 15794, 15974, 16143, 16326, 16496, 16671, 16915, 17032, 17202, 17302, 17402, 17554, 17654, 17783, 17968, 18120]"
1669992880,3,100,0.005,0.00040014444238407974,0.0002753607225465361,0.6654367221059588,0.6656570106839961,0.6970481330543011,0.6874105077651724,0.6419238618598095,0.6422675803806399,0.5932420469869094,0.6657739470486362,"[341, 543, 704, 932, 1063, 1230, 1433, 1620, 1800, 2171, 2346, 2521, 2702, 2889, 3267, 3449, 3595, 3695, 3987, 4175, 4357, 4721, 4894, 5088, 5288, 5454, 5665, 5822, 6009, 6183, 6549, 6914, 7284, 7474, 7658, 8003, 8206, 8376, 8740, 8901, 9104, 9472, 9654, 9828, 10197, 10556, 10746, 10926, 11108, 11294, 11478, 11658, 12026, 12398, 12610, 12734, 12889, 13062, 13421, 13788, 13958, 14155, 14336, 14515, 14892, 15238, 15429, 15614, 15806, 15988, 16151, 16329, 16678, 17046, 17205, 17411, 17561, 17786, 18133]"
1669993018,3,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.6439691190562052,0.669014219520603,"[3595, 8202]"
1669993295,3,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669993576,3,500,0.05,0.023488269633219483,0.008398502037669342,0.6654367221059588,0.6656570106839961,0.7124132613723978,0.6824540147593348,0.6419238618598095,0.6422675803806399,0.6468050591066254,0.6655519957435585,"[3595, 8408]"
1669993914,3,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669994263,3,1000,0.05,0.02216653816499614,0.011289789624407964,0.6654367221059588,0.6656570106839961,0.7097697984359511,0.688236589932812,0.6419238618598095,0.6422675803806399,0.6482065310904801,0.6690970731527124,"[3595, 8751]"
1669994668,3,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669995103,2,100,0.05,0.00036950114051116303,0.0004368115393558723,0.6654367221059588,0.6656570106839961,0.7086683555457649,0.7167639607886331,0.6419238618598095,0.6422675803806399,0.6223268415493468,0.6791246713051123,"[199, 324, 424, 524, 693, 892, 1052, 1218, 1426, 1612, 1792, 1995, 2163, 2307, 2407, 2507, 2693, 2881, 3077, 3257, 3419, 3595, 3695, 3805, 3981, 4163, 4347, 4447, 4547, 4709, 4887, 5071, 5171, 5271, 5451, 5551, 5651, 5791, 5891, 5995, 6160, 6260, 6360, 6540, 6712, 6904, 7057, 7276, 7462, 7645, 7883, 7996, 8096, 8196, 8366, 8543, 8727, 8890, 9092, 9268, 9460, 9560, 9660, 9818, 10017, 10184, 10371, 10544, 10644, 10744, 10919, 11103, 11285, 11457, 11652, 11848, 12021, 12207, 12379, 12570, 12714, 12862, 13048, 13241, 13410, 13618, 13769, 13934, 14035, 14144, 14244, 14344, 14506, 14689, 14878, 14978, 15078, 15233, 15407, 15594, 15694, 15794, 15973, 16142, 16319, 16495, 16670, 16915, 17031, 17202, 17302, 17402, 17553, 17653, 17773, 17967, 18115]"
1669995172,2,100,0.005,0.00039502365382601854,0.00029031858895647134,0.6654367221059588,0.6656570106839961,0.6974336380658663,0.6891728163894703,0.6419238618598095,0.6422675803806399,0.5949974086505683,0.6671164630841776,"[340, 540, 703, 932, 1062, 1227, 1431, 1620, 1799, 2170, 2344, 2520, 2702, 2889, 3263, 3444, 3595, 3695, 3821, 3986, 4174, 4357, 4720, 4894, 5085, 5288, 5454, 5663, 5821, 6009, 6174, 6548, 6913, 7282, 7473, 7654, 8002, 8205, 8374, 8739, 8899, 9101, 9285, 9472, 9653, 9826, 10192, 10555, 10746, 10926, 11107, 11294, 11478, 11657, 12026, 12397, 12603, 12732, 12884, 13061, 13420, 13788, 13953, 14152, 14334, 14513, 14887, 15236, 15425, 15609, 15804, 15987, 16151, 16327, 16677, 17045, 17205, 17404, 17559, 17785, 18131]"
1669995277,2,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.64367184449474,0.6689779183388022,"[3595, 8196]"
1669995477,2,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669995683,2,500,0.05,0.023818702500275346,0.008453574182178625,0.6654367221059588,0.6656570106839961,0.7130741271065095,0.6825641590483533,0.6419238618598095,0.6422675803806399,0.6487593468456294,0.6656505594914657,"[3595, 8407]"
1669995925,2,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669996173,2,1000,0.05,0.020927414913536724,0.009995594228439209,0.6654367221059588,0.6656570106839961,0.7072915519330323,0.6856481991408745,0.6419238618598095,0.6422675803806399,0.6486355370602597,0.667283670091863,"[3595, 8735]"
1669996442,2,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669996730,3,100,0.05,0.00035226326668115395,0.00042618893813959355,0.6654367221059588,0.6656570106839961,0.7045379447075669,0.712963982817491,0.6419238618598095,0.6422675803806399,0.6135434681545756,0.678097377204822,"[205, 330, 430, 530, 694, 894, 1053, 1218, 1426, 1613, 1793, 1996, 2164, 2312, 2509, 2694, 2881, 3078, 3259, 3419, 3595, 3695, 3807, 3982, 4165, 4349, 4544, 4710, 4888, 5073, 5173, 5273, 5451, 5642, 5791, 5891, 5995, 6163, 6350, 6541, 6714, 6906, 7066, 7277, 7463, 7645, 7885, 7997, 8097, 8197, 8367, 8551, 8730, 8891, 9093, 9268, 9462, 9648, 9818, 10020, 10186, 10373, 10547, 10647, 10747, 10920, 11103, 11287, 11459, 11653, 11850, 12023, 12207, 12383, 12571, 12720, 12863, 13050, 13241, 13412, 13622, 13770, 13934, 14034, 14147, 14247, 14347, 14506, 14699, 14878, 15079, 15234, 15407, 15594, 15694, 15794, 15974, 16143, 16326, 16496, 16671, 16915, 17032, 17202, 17302, 17402, 17554, 17654, 17783, 17968, 18120]"
1669996829,3,100,0.005,0.0003924761690979743,0.00026769244926042924,0.6654367221059588,0.6656570106839961,0.6964423394646988,0.68680471417557,0.6419238618598095,0.6422675803806399,0.5916036825669599,0.6651362549593104,"[341, 540, 704, 932, 1063, 1230, 1433, 1620, 1800, 2171, 2346, 2521, 2702, 2889, 3267, 3450, 3595, 3695, 3987, 4175, 4357, 4721, 4894, 5089, 5288, 5454, 5664, 5822, 6009, 6182, 6549, 6914, 7284, 7474, 7658, 8003, 8206, 8376, 8740, 8901, 9104, 9472, 9654, 9828, 10197, 10556, 10746, 10926, 11108, 11294, 11478, 11657, 12026, 12398, 12610, 12734, 12889, 13063, 13421, 13788, 13958, 14155, 14336, 14515, 14893, 15238, 15435, 15614, 15806, 15988, 16151, 16329, 16678, 17046, 17205, 17411, 17561, 17786, 18133]"
1669996965,3,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.6439691190562052,0.669014219520603,"[3595, 8202]"
1669997237,3,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669997513,3,500,0.05,0.023488269633219483,0.008398502037669342,0.6654367221059588,0.6656570106839961,0.7124132613723978,0.6824540147593348,0.6419238618598095,0.6422675803806399,0.6468050591066254,0.6655519957435585,"[3595, 8408]"
1669997850,3,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669998198,3,1000,0.05,0.022194074237250783,0.011344861768917247,0.6654367221059588,0.6656570106839961,0.7098248705804604,0.6883467342218306,0.6419238618598095,0.6422675803806399,0.648371445234107,0.669232574743134,"[3595, 8750]"
1669998602,3,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669999029,2,100,0.05,0.0003690304384213401,0.000438694347715165,0.6654367221059588,0.6656570106839961,0.7086132834012556,0.7169842493666704,0.6419238618598095,0.6422675803806399,0.6227955956803666,0.6793193969488043,"[199, 324, 424, 524, 693, 892, 1052, 1218, 1426, 1612, 1792, 1995, 2163, 2307, 2407, 2507, 2693, 2881, 3077, 3257, 3419, 3595, 3695, 3804, 3981, 4163, 4347, 4447, 4547, 4709, 4887, 5071, 5171, 5271, 5451, 5551, 5651, 5791, 5891, 5995, 6160, 6260, 6360, 6540, 6712, 6904, 7057, 7276, 7462, 7645, 7883, 7996, 8096, 8196, 8366, 8543, 8727, 8890, 9092, 9268, 9460, 9560, 9660, 9818, 10017, 10184, 10371, 10544, 10644, 10744, 10919, 11103, 11285, 11457, 11652, 11848, 12021, 12207, 12379, 12569, 12714, 12862, 13048, 13241, 13410, 13618, 13769, 13934, 14035, 14144, 14244, 14344, 14506, 14689, 14878, 14978, 15078, 15233, 15407, 15594, 15694, 15794, 15973, 16142, 16319, 16495, 16670, 16915, 17031, 17202, 17302, 17402, 17553, 17653, 17773, 17967, 18115]"
1669999099,2,100,0.005,0.00039502365382601854,0.00029031858895647134,0.6654367221059588,0.6656570106839961,0.6974336380658663,0.6891728163894703,0.6419238618598095,0.6422675803806399,0.5949974086505683,0.6671164630841776,"[340, 540, 703, 932, 1062, 1227, 1431, 1620, 1799, 2170, 2344, 2520, 2702, 2889, 3263, 3444, 3595, 3695, 3821, 3986, 4174, 4357, 4720, 4894, 5085, 5288, 5454, 5663, 5821, 6009, 6174, 6548, 6913, 7282, 7473, 7654, 8002, 8205, 8374, 8739, 8899, 9101, 9285, 9472, 9653, 9826, 10192, 10555, 10746, 10926, 11107, 11294, 11478, 11657, 12026, 12397, 12603, 12732, 12884, 13061, 13420, 13788, 13953, 14152, 14334, 14513, 14887, 15236, 15425, 15609, 15804, 15987, 16151, 16327, 16677, 17045, 17205, 17404, 17559, 17785, 18131]"
1669999205,2,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.64367184449474,0.6689779183388022,"[3595, 8196]"
1669999405,2,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1669999609,2,500,0.05,0.023818702500275346,0.008453574182178625,0.6654367221059588,0.6656570106839961,0.7130741271065095,0.6825641590483533,0.6419238618598095,0.6422675803806399,0.6487593468456294,0.6656505594914657,"[3595, 8407]"
1669999848,2,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670000095,2,1000,0.05,0.020927414913536724,0.009995594228439209,0.6654367221059588,0.6656570106839961,0.7072915519330323,0.6856481991408745,0.6419238618598095,0.6422675803806399,0.6486355370602597,0.667283670091863,"[3595, 8735]"
1670000364,2,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670000652,3,100,0.05,0.0003527594121271835,0.0004266850835856231,0.6654367221059588,0.6656570106839961,0.7045930168520762,0.7130190549620002,0.6419238618598095,0.6422675803806399,0.6132637814539026,0.6780674726944296,"[199, 329, 429, 529, 694, 894, 1053, 1218, 1426, 1613, 1793, 1996, 2164, 2312, 2509, 2694, 2881, 3078, 3259, 3419, 3595, 3695, 3807, 3982, 4164, 4348, 4544, 4710, 4888, 5073, 5173, 5273, 5451, 5642, 5791, 5891, 5995, 6163, 6350, 6541, 6714, 6906, 7066, 7277, 7463, 7645, 7885, 7997, 8097, 8197, 8367, 8551, 8730, 8891, 9093, 9268, 9462, 9648, 9818, 10019, 10186, 10373, 10547, 10647, 10747, 10920, 11103, 11287, 11459, 11653, 11850, 12023, 12207, 12383, 12571, 12720, 12863, 13050, 13241, 13412, 13622, 13770, 13934, 14034, 14147, 14247, 14347, 14507, 14699, 14878, 15079, 15234, 15407, 15594, 15694, 15795, 15974, 16143, 16326, 16496, 16671, 16915, 17032, 17202, 17302, 17402, 17554, 17654, 17783, 17968, 18120]"
1670000747,3,100,0.005,0.0003917790533446908,0.00026420687049401754,0.6654367221059588,0.6656570106839961,0.6963872673201894,0.6865293534530235,0.6419238618598095,0.6422675803806399,0.5916215581192621,0.66489200994911,"[341, 543, 704, 932, 1063, 1230, 1433, 1620, 1800, 2171, 2345, 2521, 2702, 2889, 3267, 3450, 3595, 3695, 3987, 4175, 4357, 4721, 4894, 5088, 5288, 5454, 5664, 5822, 6009, 6185, 6549, 6914, 7284, 7474, 7657, 8003, 8206, 8376, 8740, 8901, 9104, 9472, 9654, 9828, 10197, 10556, 10746, 10926, 11108, 11294, 11478, 11657, 12026, 12398, 12610, 12734, 12889, 13062, 13421, 13788, 13958, 14155, 14336, 14515, 14893, 15238, 15434, 15614, 15805, 15988, 16151, 16328, 16678, 17046, 17205, 17411, 17561, 17786, 18134]"
1670000883,3,250,0.05,0.023047692477145054,0.010656459962550935,0.6654367221059588,0.6656570106839961,0.7115321070602489,0.686969930609098,0.6419238618598095,0.6422675803806399,0.642951942915319,0.6687551286593851,"[3595, 8197]"
1670001154,3,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670001433,3,500,0.05,0.023488269633219483,0.008398502037669342,0.6654367221059588,0.6656570106839961,0.7124132613723978,0.6824540147593348,0.6419238618598095,0.6422675803806399,0.6468050591066254,0.6655519957435585,"[3595, 8408]"
1670001771,3,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670002118,3,1000,0.05,0.02216653816499614,0.011289789624407964,0.6654367221059588,0.6656570106839961,0.7097697984359511,0.688236589932812,0.6419238618598095,0.6422675803806399,0.6482065310904801,0.6690970731527124,"[3595, 8751]"
1670002516,3,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670002941,2,100,0.05,0.00036855973633151716,0.00043398732681693283,0.6654367221059588,0.6656570106839961,0.7085582112567463,0.7164335279215772,0.6419238618598095,0.6422675803806399,0.6221324525255312,0.678750327153417,"[199, 324, 424, 524, 693, 892, 1052, 1218, 1426, 1612, 1792, 1995, 2163, 2307, 2407, 2507, 2693, 2881, 3077, 3257, 3419, 3595, 3695, 3804, 3981, 4163, 4347, 4447, 4547, 4709, 4887, 5071, 5171, 5271, 5451, 5551, 5651, 5791, 5891, 5995, 6160, 6260, 6360, 6540, 6712, 6904, 7057, 7276, 7462, 7645, 7883, 7996, 8096, 8196, 8366, 8543, 8727, 8890, 9092, 9268, 9460, 9560, 9660, 9818, 10017, 10184, 10371, 10545, 10645, 10745, 10919, 11103, 11285, 11457, 11652, 11848, 12021, 12207, 12379, 12570, 12714, 12862, 13048, 13241, 13410, 13618, 13769, 13934, 14035, 14144, 14244, 14344, 14506, 14689, 14878, 14978, 15078, 15233, 15407, 15594, 15694, 15794, 15973, 16142, 16320, 16495, 16670, 16915, 17031, 17202, 17302, 17402, 17553, 17653, 17773, 17967, 18115]"
